code_commune;nom_commune;region;departement;population;strate_population;commune_rurale;commune_montagne;commune_touristique;tranche_revenu_habitant;recettes_fonctionnement_par_hab;depenses_fonctionnement_par_hab;frais_personnel_par_hab;depenses_equipement_par_hab;epargne_brute_par_hab;encours_dette_par_hab;dotation_etat_par_hab;impots_locaux_par_hab
14116;Le Bû-sur-Rouvres;Normandie;Calvados;114;1;Oui;Non;Non;1;723.44;585.65;71.55;435.74;137.79;263.16;147.14;282.02
46097;Estal;Occitanie;Lot;114;1;Oui;Oui;Non;0;1269.62;714.96;124.2;46.83;554.66;195.48;542.1;308.97
79341;Vautebis;Nouvelle-Aquitaine;Deux-Sèvres;114;1;Oui;Non;Non;1;1051.65;740.48;202.68;96.25;311.17;37.15;139.54;371.25
55232;Harville;Grand Est;Meuse;114;1;Oui;Non;Non;1;933.19;644.63;154.84;90.0;288.56;1030.27;246.32;265.91
52468;Semilly;Grand Est;Haute-Marne;114;1;Oui;Non;Non;2;1128.86;675.29;211.05;29.93;453.57;96.57;154.59;228.0
50324;Le Mesnil-Véneron;Normandie;Manche;114;1;Oui;Non;Non;1;597.08;364.86;52.11;121.38;232.22;792.63;147.51;225.84
12274;Sylvanès;Occitanie;Aveyron;114;1;Oui;Oui;Non;1;1220.27;1097.5;234.98;128.43;122.77;2685.44;361.9;392.69
08159;Euilly-et-Lombut;Grand Est;Ardennes;114;1;Oui;Non;Non;2;1198.63;483.94;30.86;1016.89;714.7;1123.2;187.85;266.39
25129;Chassagne-Saint-Denis;Bourgogne-Franche-Comté;Doubs;114;1;Oui;Non;Non;1;1156.7;856.11;98.65;1434.04;300.58;1044.22;116.76;219.35
55522;Ugny-sur-Meuse;Grand Est;Meuse;114;1;Oui;Non;Non;2;619.22;481.53;68.54;87.02;137.69;363.1;176.71;201.96
89477;Villy;Bourgogne-Franche-Comté;Yonne;114;1;Oui;Non;Non;3;1253.2;920.22;270.1;95.46;332.98;577.96;25.91;807.37
11341;Saint-Ferriol;Occitanie;Aude;114;1;Oui;Oui;Non;1;1509.37;1035.87;347.22;195.77;473.49;1587.68;332.09;612.34
05117;Ribeyret;Provence-Alpes-Côte d'Azur;Hautes-Alpes;114;1;Oui;Oui;Non;1;1923.53;1158.21;451.06;90.15;765.32;6.93;391.89;310.07
2B230;Piève;Corse;Haute-Corse;114;1;Oui;Oui;Non;1;1609.62;1346.45;634.13;1439.3;263.17;0.0;475.96;592.66
88024;Avrainville;Grand Est;Vosges;114;1;Oui;Non;Non;1;945.71;545.28;0.0;641.02;400.43;462.39;260.97;322.97
43098;Freycenet-la-Tour;Auvergne-Rhône-Alpes;Haute-Loire;114;1;Oui;Oui;Non;1;2402.02;1840.04;715.13;1178.26;561.98;25.95;952.49;604.37
11317;Rodome;Occitanie;Aude;114;1;Oui;Oui;Non;1;3704.08;2355.77;852.6;423.06;1348.31;737.74;523.53;915.54
50479;Saint-Germain-de-Varreville;Normandie;Manche;114;1;Oui;Non;Non;2;798.71;631.55;128.96;210.77;167.17;151.87;124.7;267.31
51502;Saint-Martin-aux-Champs;Grand Est;Marne;114;1;Oui;Non;Non;2;815.45;595.78;206.17;128.91;219.66;5.53;136.24;260.04
55406;Pintheville;Grand Est;Meuse;114;1;Oui;Non;Non;1;782.52;374.46;41.76;151.0;408.06;708.5;238.05;147.21
57050;Barchain;Grand Est;Moselle;114;1;Oui;Non;Non;1;757.37;510.33;208.37;6.7;247.05;3.42;150.54;276.61
54244;Hagéville;Grand Est;Meurthe-et-Moselle;114;1;Oui;Non;Non;2;893.27;689.35;58.68;595.34;203.92;3.95;20.47;489.11
55326;Maulan;Grand Est;Meuse;114;1;Oui;Non;Non;1;731.02;469.03;70.98;226.27;262.0;802.89;164.18;293.25
09123;Fornex;Occitanie;Ariège;114;1;Oui;Non;Non;1;578.22;426.62;105.67;8.81;151.61;881.92;198.93;78.28
10226;Marolles-lès-Bailly;Grand Est;Aube;114;1;Oui;Non;Non;1;909.77;870.8;260.57;218.85;38.97;218.25;150.16;373.97
88390;Robécourt;Grand Est;Vosges;114;1;Oui;Non;Non;2;2086.54;935.83;203.78;379.4;1150.71;299.59;50.15;554.09
07263;Saint-Laurent-sous-Coiron;Auvergne-Rhône-Alpes;Ardèche;114;1;Oui;Oui;Non;1;1830.7;1276.05;385.42;249.3;554.65;707.41;563.17;429.3
39061;Boissia;Bourgogne-Franche-Comté;Jura;114;1;Oui;Non;Non;2;682.18;484.61;87.89;45.21;197.57;217.69;37.13;262.35
52459;Sarcey;Grand Est;Haute-Marne;114;1;Oui;Non;Non;1;634.86;557.94;141.58;114.75;76.92;56.37;130.08;165.25
88362;Le Puid;Grand Est;Vosges;114;1;Oui;Oui;Non;2;847.85;684.9;105.97;363.6;162.95;351.46;324.06;237.29
10008;Argançon;Grand Est;Aube;114;1;Oui;Non;Non;2;671.39;491.93;119.24;160.55;179.46;261.32;84.57;399.53
78518;Rennemoulin;Île-de-France;Yvelines;114;1;Oui;Non;Non;5;1513.71;1240.46;422.86;185.49;273.25;726.32;12.78;556.69
82046;Coutures;Occitanie;Tarn-et-Garonne;114;1;Oui;Non;Non;1;1252.38;764.25;121.8;1233.71;488.13;450.31;452.19;174.93
2B280;Silvareccio;Corse;Haute-Corse;114;1;Oui;Oui;Non;2;1468.17;1100.44;600.86;1489.18;367.73;0.0;306.03;333.78
62795;Sibiville;Hauts-de-France;Pas-de-Calais;114;1;Oui;Non;Non;2;829.86;600.06;96.84;2020.59;229.8;1988.76;113.52;346.2
19046;Chapelle-Spinasse;Nouvelle-Aquitaine;Corrèze;114;1;Oui;Oui;Non;2;843.34;693.57;229.47;1190.49;149.77;1377.24;330.28;243.37
65461;Vidou;Occitanie;Hautes-Pyrénées;113;0;Oui;Non;Non;1;846.99;466.65;75.89;260.25;380.34;33.14;286.59;112.63
76353;Héberville;Normandie;Seine-Maritime;113;1;Oui;Non;Non;2;1064.2;1040.33;174.05;281.53;23.87;548.3;234.27;252.22
02331;Franqueville;Hauts-de-France;Aisne;113;1;Oui;Non;Non;1;716.59;544.42;132.31;504.21;172.17;0.0;163.16;373.81
65085;Bernadets-Debat;Occitanie;Hautes-Pyrénées;113;1;Oui;Non;Non;1;709.8;596.31;72.21;599.44;113.49;541.2;322.61;140.32
65107;Bourréac;Occitanie;Hautes-Pyrénées;113;1;Non;Oui;Non;5;811.16;593.07;0.0;257.92;218.1;55.4;85.29;615.81
2A154;Marignana;Corse;Corse-du-Sud;113;1;Oui;Oui;Non;1;3218.69;1625.61;390.12;1718.06;1593.08;2755.44;799.91;820.4
80684;Rouy-le-Petit;Hauts-de-France;Somme;113;1;Oui;Non;Non;2;896.82;570.3;138.01;85.13;326.52;19.7;114.16;358.06
24206;Grives;Nouvelle-Aquitaine;Dordogne;113;1;Oui;Non;Non;1;923.35;562.55;107.41;256.42;360.81;412.65;300.12;268.11
51015;Argers;Grand Est;Marne;113;1;Oui;Non;Non;2;506.85;675.88;64.13;274.16;-169.03;1229.68;75.5;199.68
89297;Pierre-Perthuis;Bourgogne-Franche-Comté;Yonne;113;1;Oui;Non;Non;1;917.0;715.23;288.24;2547.19;201.76;1032.77;110.31;309.39
48141;Mas-Saint-Chély;Occitanie;Lozère;113;1;Oui;Oui;Oui;2;1321.59;1156.15;415.28;271.66;165.44;20.23;827.59;189.26
09117;Esplas;Occitanie;Ariège;113;1;Oui;Non;Non;1;964.91;706.61;70.47;66.18;258.3;339.08;316.92;345.21
02047;Barenton-Cel;Hauts-de-France;Aisne;113;1;Oui;Non;Non;2;1300.04;763.57;245.94;103.13;536.47;8.85;141.82;408.67
43214;Saint-Pal-de-Senouire;Auvergne-Rhône-Alpes;Haute-Loire;113;1;Oui;Oui;Non;0;1794.93;1098.94;280.45;289.74;695.99;849.0;696.63;385.77
65341;Oroix;Occitanie;Hautes-Pyrénées;113;1;Oui;Non;Non;1;6008.07;757.07;50.34;1299.65;5251.0;316.8;154.72;240.14
32323;Ponsampère;Occitanie;Gers;113;1;Oui;Non;Non;1;833.59;761.54;58.57;36.32;72.05;344.21;280.7;381.54
36205;Saint-Pierre-de-Jards;Centre-Val de Loire;Indre;113;1;Oui;Non;Non;2;1285.95;952.7;517.61;1767.01;333.26;3538.34;151.88;386.44
32318;Pis;Occitanie;Gers;113;1;Oui;Non;Non;1;982.74;564.02;79.38;94.1;418.72;308.19;334.4;277.7
61262;Le Ménil-Ciboult;Normandie;Orne;113;1;Oui;Non;Non;2;586.02;293.7;0.0;75.64;292.32;820.74;134.73;119.31
28065;Bullainville;Centre-Val de Loire;Eure-et-Loir;113;1;Oui;Non;Non;2;691.94;526.25;165.56;191.08;165.69;256.57;77.14;328.78
88185;Frenelle-la-Grande;Grand Est;Vosges;113;1;Oui;Non;Non;2;876.31;534.11;75.95;189.87;342.19;0.0;134.34;120.94
62455;Hocquinghen;Hauts-de-France;Pas-de-Calais;113;1;Oui;Non;Non;1;823.83;598.32;106.55;102.8;225.51;77.57;184.97;255.3
31382;Montgras;Occitanie;Haute-Garonne;113;1;Oui;Non;Non;1;664.22;528.98;109.03;31.86;135.25;4.32;138.52;374.27
11268;Orsans;Occitanie;Aude;113;1;Oui;Non;Non;0;1167.68;583.63;160.41;211.65;584.05;124.3;317.61;369.47
06139;Thiéry;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;113;1;Oui;Oui;Non;0;1336.13;1238.84;508.72;648.03;97.29;575.95;315.26;126.69
82103;Marignac;Occitanie;Tarn-et-Garonne;113;1;Oui;Non;Non;1;820.94;656.65;129.19;616.45;164.29;677.99;209.93;273.76
62134;Bimont;Hauts-de-France;Pas-de-Calais;113;1;Oui;Non;Non;1;1066.44;656.86;119.82;1204.56;409.58;2568.77;116.84;128.88
09017;Arrien-en-Bethmale;Occitanie;Ariège;113;1;Oui;Oui;Non;1;1482.83;1188.52;558.03;555.7;294.31;411.71;317.32;650.1
51170;Corfélix;Grand Est;Marne;113;1;Oui;Non;Non;2;1089.35;376.64;86.26;59.4;712.71;6.87;126.49;287.8
88043;Bazoilles-et-Ménil;Grand Est;Vosges;113;1;Oui;Non;Non;2;1128.92;675.6;140.23;613.47;453.32;163.05;328.2;241.06
81246;Sainte-Cécile-du-Cayrou;Occitanie;Tarn;113;1;Oui;Non;Non;1;754.19;504.2;144.82;335.68;250.0;230.47;211.1;105.31
80450;Inval-Boiron;Hauts-de-France;Somme;113;1;Oui;Non;Non;1;642.04;352.78;66.37;490.79;289.26;9.06;248.34;172.76
21424;Montagny-lès-Seurre;Bourgogne-Franche-Comté;Côte-d'Or;113;1;Oui;Non;Non;1;744.61;618.72;97.82;23.77;125.89;803.55;68.56;338.68
14329;Heuland;Normandie;Calvados;113;1;Oui;Non;Non;1;708.47;464.08;55.49;115.53;244.38;0.0;114.17;305.6
32139;Gaudonville;Occitanie;Gers;113;1;Oui;Non;Non;1;879.84;756.1;113.01;677.92;123.74;793.43;319.57;218.48
57090;Blanche-Église;Grand Est;Moselle;113;1;Oui;Non;Non;1;976.76;621.05;100.27;42.34;355.71;131.81;172.91;193.33
2A240;Poggiolo;Corse;Corse-du-Sud;113;1;Oui;Oui;Non;0;1442.86;1032.19;0.0;587.87;410.68;619.47;379.33;488.1
63389;Saint-Quentin-sur-Sauxillanges;Auvergne-Rhône-Alpes;Puy-de-Dôme;113;1;Oui;Oui;Non;1;820.93;565.24;226.47;549.61;255.69;65.83;184.37;285.88
70509;Tromarey;Bourgogne-Franche-Comté;Haute-Saône;113;1;Oui;Non;Non;1;829.35;455.06;24.87;380.79;374.29;585.7;164.08;252.53
2A061;Carbini;Corse;Corse-du-Sud;113;1;Oui;Oui;Non;0;1834.5;1348.8;665.15;481.95;485.7;3.54;436.93;489.26
39122;Châtillon;Bourgogne-Franche-Comté;Jura;113;1;Oui;Non;Non;2;1815.6;1178.94;205.1;314.05;636.66;1658.85;128.19;328.57
89481;Vireaux;Bourgogne-Franche-Comté;Yonne;113;1;Oui;Non;Non;1;944.98;754.92;227.02;258.11;190.06;515.77;149.57;460.0
55096;Chaillon;Grand Est;Meuse;113;1;Oui;Non;Non;1;1843.3;898.01;118.94;260.94;945.29;2488.55;101.04;240.75
02683;Saint-Martin-Rivière;Hauts-de-France;Aisne;113;1;Oui;Non;Non;1;861.0;639.97;237.54;132.54;221.03;75.65;102.29;504.73
33169;Floudès;Nouvelle-Aquitaine;Gironde;113;1;Oui;Non;Non;1;1188.44;1003.4;172.04;812.13;185.04;26.72;261.81;103.3
76184;Colmesnil-Manneville;Normandie;Seine-Maritime;112;1;Oui;Non;Non;3;465.03;402.71;139.56;32.23;62.32;10.36;93.25;92.93
65289;Luby-Betmont;Occitanie;Hautes-Pyrénées;112;1;Oui;Non;Non;1;825.05;759.17;145.95;68.28;65.89;267.41;338.27;140.01
38283;Oris-en-Rattier;Auvergne-Rhône-Alpes;Isère;112;1;Oui;Oui;Non;2;1196.11;952.77;93.92;472.78;243.34;532.58;201.31;330.88
58048;Cessy-les-Bois;Bourgogne-Franche-Comté;Nièvre;112;1;Oui;Non;Non;1;1049.75;809.02;289.3;65.09;240.74;8.93;200.46;495.65
15260;Vieillevie;Auvergne-Rhône-Alpes;Cantal;112;1;Oui;Oui;Non;0;1556.91;1168.95;522.35;975.53;387.96;2367.18;587.24;636.1
16041;Bessac;Nouvelle-Aquitaine;Charente;112;1;Oui;Non;Non;1;581.65;363.75;136.45;92.12;217.9;112.4;242.89;117.7
80511;Marestmontiers;Hauts-de-France;Somme;112;1;Oui;Non;Non;2;633.71;429.82;88.71;165.45;203.89;486.46;241.31;160.8
31313;Malvezie;Occitanie;Haute-Garonne;112;1;Oui;Oui;Non;1;1023.08;624.5;202.86;372.2;398.58;72.77;301.65;484.44
02263;Dhuizel;Hauts-de-France;Aisne;112;1;Oui;Non;Non;1;597.72;441.94;4.26;0.0;155.77;92.86;175.04;218.76
89038;Bernouil;Bourgogne-Franche-Comté;Yonne;112;1;Oui;Non;Non;2;896.8;773.27;118.32;21.24;123.53;82.51;224.45;382.57
32154;Homps;Occitanie;Gers;112;1;Oui;Non;Non;2;861.19;630.96;134.03;22.26;230.23;1892.99;257.76;175.73
66169;Saint-Arnac;Occitanie;Pyrénées-Orientales;112;1;Oui;Non;Non;1;1870.71;1240.99;502.88;669.33;629.72;475.56;249.83;509.39
76679;Sommesnil;Normandie;Seine-Maritime;112;1;Oui;Non;Non;1;748.68;594.38;75.76;284.98;154.3;0.0;198.4;245.96
45041;Bordeaux-en-Gâtinais;Centre-Val de Loire;Loiret;112;1;Oui;Non;Non;2;925.25;884.76;272.23;388.09;40.49;3.57;81.3;431.02
65015;Antin;Occitanie;Hautes-Pyrénées;112;1;Oui;Non;Non;1;1205.65;519.57;91.17;28.03;686.08;9.64;282.36;70.95
52356;Nomécourt;Grand Est;Haute-Marne;112;1;Oui;Non;Non;1;576.54;576.2;88.76;131.49;0.34;0.0;111.2;316.63
24507;Sainte-Trie;Nouvelle-Aquitaine;Dordogne;112;1;Oui;Non;Non;2;1369.78;900.39;340.81;308.05;469.39;5.03;285.06;689.72
76662;Sassetot-le-Malgardé;Normandie;Seine-Maritime;112;1;Oui;Non;Non;2;938.06;752.68;301.35;609.24;185.39;371.1;250.32;357.56
65074;Bazordan;Occitanie;Hautes-Pyrénées;112;1;Oui;Non;Non;1;775.22;582.54;184.5;511.14;192.68;420.02;360.86;145.76
54599;Xonville;Grand Est;Meurthe-et-Moselle;112;1;Oui;Non;Non;1;592.69;516.72;51.29;81.28;75.97;201.66;119.23;89.04
25194;Dannemarie;Bourgogne-Franche-Comté;Doubs;112;1;Oui;Oui;Non;1;746.4;524.95;165.15;1038.84;221.45;712.73;245.48;237.24
51560;Suizy-le-Franc;Grand Est;Marne;112;1;Oui;Non;Non;3;1131.06;603.47;211.56;603.0;527.59;888.15;168.69;152.84
63027;Baffie;Auvergne-Rhône-Alpes;Puy-de-Dôme;112;1;Oui;Oui;Non;1;1410.05;1308.21;547.02;127.25;101.84;542.19;366.64;548.52
51208;Dampierre-sur-Moivre;Grand Est;Marne;112;1;Oui;Non;Non;2;1153.38;915.61;299.39;11.76;237.77;12.32;34.46;626.06
57317;Hérange;Grand Est;Moselle;112;1;Oui;Non;Non;3;2003.18;1121.17;177.2;407.98;882.01;7707.48;;1318.45
06049;Courmes;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;112;1;Oui;Oui;Non;1;1949.94;1693.35;656.28;374.28;256.58;27.68;211.0;599.12
77342;Obsonville;Île-de-France;Seine-et-Marne;112;1;Oui;Non;Non;1;1937.99;1180.13;428.37;431.95;757.87;0.0;31.76;547.08
70442;Renaucourt;Bourgogne-Franche-Comté;Haute-Saône;112;1;Oui;Non;Non;1;2094.35;1722.65;541.62;503.17;371.7;731.74;719.65;83.31
81030;Bertre;Occitanie;Tarn;112;1;Oui;Non;Non;1;585.11;651.87;76.7;466.38;-66.76;492.95;330.69;70.97
81082;Le Dourn;Occitanie;Tarn;112;1;Oui;Oui;Non;0;1272.12;593.07;190.72;667.84;679.05;12.05;532.56;136.54
07239;Saint-Genest-Lachamp;Auvergne-Rhône-Alpes;Ardèche;112;1;Oui;Oui;Non;1;1535.59;1154.67;576.53;42.74;380.93;1010.15;603.52;384.84
08169;Flaignes-Havys;Grand Est;Ardennes;112;1;Oui;Non;Non;1;1338.72;786.85;253.47;307.04;551.87;1375.8;258.26;243.56
89393;Serrigny;Bourgogne-Franche-Comté;Yonne;112;1;Oui;Non;Non;2;1063.66;1148.67;182.58;36.41;-85.02;1029.25;175.48;385.66
52033;Avrecourt;Grand Est;Haute-Marne;112;1;Oui;Non;Non;2;721.46;726.76;59.85;170.71;-5.3;1622.98;48.88;459.58
51645;Vindey;Grand Est;Marne;112;1;Oui;Non;Non;2;791.37;535.11;132.61;391.79;256.26;428.35;79.89;359.62
55297;Lissey;Grand Est;Meuse;112;1;Oui;Non;Non;1;836.42;772.98;121.5;2687.8;63.44;1292.42;282.25;-42.95
57754;Xanrey;Grand Est;Moselle;112;1;Oui;Non;Non;1;1017.4;776.65;75.16;398.1;240.74;1524.06;94.12;189.62
32281;Mont-de-Marrast;Occitanie;Gers;112;1;Oui;Non;Non;1;992.89;919.27;104.84;0.0;73.62;5.63;291.15;318.06
64192;Conchez-de-Béarn;Nouvelle-Aquitaine;Pyrénées-Atlantiques;112;1;Oui;Non;Non;1;1297.99;942.77;238.24;115.17;355.22;1831.29;101.29;448.35
10077;Champigny-sur-Aube;Grand Est;Aube;112;1;Oui;Non;Non;1;862.48;368.01;93.87;139.54;494.46;5.36;56.63;535.24
89482;Viviers;Bourgogne-Franche-Comté;Yonne;112;1;Oui;Non;Non;3;1271.8;984.44;179.29;9.44;287.36;1047.58;27.13;481.42
58272;Sardy-lès-Épiry;Bourgogne-Franche-Comté;Nièvre;112;1;Oui;Non;Non;1;1592.32;1228.56;514.81;3050.28;363.76;1392.35;26.31;824.35
21553;Saint-Jean-de-Bœuf;Bourgogne-Franche-Comté;Côte-d'Or;112;1;Oui;Non;Non;2;984.12;696.4;196.07;867.17;287.73;879.43;197.04;244.38
21557;Saint-Marc-sur-Seine;Bourgogne-Franche-Comté;Côte-d'Or;112;1;Oui;Non;Non;2;1520.13;1111.92;377.54;436.68;408.22;582.25;175.19;543.8
32047;Berrac;Occitanie;Gers;112;1;Oui;Non;Non;2;793.46;755.43;120.13;0.0;38.04;288.37;191.56;412.9
80170;Cantigny;Hauts-de-France;Somme;112;1;Oui;Non;Non;1;713.98;458.38;102.99;229.34;255.6;422.83;211.66;276.53
04072;Draix;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;112;1;Oui;Oui;Non;1;1228.81;1127.42;558.04;198.88;101.38;890.43;292.34;505.03
61066;Buré;Normandie;Orne;112;1;Oui;Non;Non;1;381.7;448.49;85.44;17.81;-66.79;2.95;153.73;4.54
39065;Bonnefontaine;Bourgogne-Franche-Comté;Jura;112;1;Oui;Non;Non;1;1004.26;922.17;115.73;223.11;82.09;31.61;155.23;254.62
63158;Fayet-Ronaye;Auvergne-Rhône-Alpes;Puy-de-Dôme;112;1;Oui;Oui;Non;1;1844.68;1556.45;534.51;731.31;288.22;862.37;466.69;797.08
70156;Citey;Bourgogne-Franche-Comté;Haute-Saône;112;1;Oui;Non;Non;2;804.63;490.89;102.54;174.26;313.74;435.7;152.32;168.46
62339;Fleury;Hauts-de-France;Pas-de-Calais;112;1;Oui;Non;Non;1;843.15;545.82;144.2;419.69;297.33;1148.19;230.64;304.41
11291;Plavilla;Occitanie;Aude;112;1;Oui;Non;Non;0;1034.75;625.72;205.21;483.57;409.03;391.98;329.07;450.35
60100;Brasseuse;Hauts-de-France;Oise;112;1;Oui;Non;Non;5;2573.77;1986.04;769.9;1165.73;587.73;1339.29;;1798.27
21064;Benoisey;Bourgogne-Franche-Comté;Côte-d'Or;112;1;Oui;Non;Non;1;769.61;579.46;239.37;49.18;190.15;386.68;207.79;243.78
11387;Taurize;Occitanie;Aude;112;1;Oui;Non;Non;0;1177.11;768.85;180.79;1077.31;408.26;1601.91;273.58;499.38
52399;Pont-la-Ville;Grand Est;Haute-Marne;112;1;Oui;Non;Non;2;2079.18;1494.23;434.44;1362.92;584.95;12.7;18.0;656.32
52384;Perrogney-les-Fontaines;Grand Est;Haute-Marne;112;1;Oui;Non;Non;1;1394.28;680.96;170.5;1152.54;713.32;423.79;27.9;659.56
51493;Saint-Léonard;Grand Est;Marne;112;1;Non;Non;Non;2;2657.77;1897.96;490.7;711.37;759.82;5432.06;;710.46
62537;Magnicourt-sur-Canche;Hauts-de-France;Pas-de-Calais;112;1;Oui;Non;Non;1;1170.2;549.52;51.81;67.34;620.68;4.36;204.68;262.98
16155;Les Gours;Nouvelle-Aquitaine;Charente;111;1;Oui;Non;Non;1;1358.61;1319.6;603.94;162.91;39.01;84.45;220.23;387.97
2B170;Morsiglia;Corse;Haute-Corse;111;1;Oui;Oui;Non;2;3209.24;2366.56;1030.41;3465.14;842.68;3774.43;765.29;1241.65
70419;Pont-du-Bois;Bourgogne-Franche-Comté;Haute-Saône;111;1;Oui;Non;Non;1;925.24;585.23;132.13;102.54;340.01;182.89;182.3;245.84
80699;Saint-Aubin-Rivière;Hauts-de-France;Somme;111;1;Oui;Non;Non;1;960.38;590.72;258.0;58.28;369.65;1557.1;206.9;353.6
46056;Carayac;Occitanie;Lot;111;1;Oui;Non;Non;1;686.97;439.62;85.94;140.96;247.35;685.91;251.18;5.68
47072;Courbiac;Nouvelle-Aquitaine;Lot-et-Garonne;111;1;Oui;Non;Non;1;802.99;511.5;91.76;271.89;291.49;3.6;279.3;176.43
21298;Gissey-le-Vieil;Bourgogne-Franche-Comté;Côte-d'Or;111;1;Oui;Non;Non;2;1031.08;850.73;373.41;13.79;180.34;367.25;33.5;607.4
16404;Vieux-Ruffec;Nouvelle-Aquitaine;Charente;111;1;Oui;Non;Non;1;1119.6;734.47;140.98;67.0;385.13;501.18;286.27;479.09
14402;Le Marais-la-Chapelle;Normandie;Calvados;111;1;Oui;Non;Non;1;786.82;664.1;214.15;0.0;122.71;268.73;222.26;216.05
17231;Messac;Nouvelle-Aquitaine;Charente-Maritime;111;1;Oui;Non;Non;1;1014.72;863.91;209.61;740.68;150.81;1069.38;294.63;421.32
14238;Englesqueville-en-Auge;Normandie;Calvados;111;1;Non;Non;Non;5;869.63;585.29;108.73;71.33;284.34;135.14;61.55;296.05
09063;Le Bosc;Occitanie;Ariège;111;1;Oui;Oui;Non;0;1551.46;1170.97;333.04;212.39;380.49;297.05;455.08;833.5
25299;Guillon-les-Bains;Bourgogne-Franche-Comté;Doubs;111;1;Oui;Non;Non;1;972.79;607.1;0.0;15.17;365.69;0.0;218.32;139.24
52136;Coiffy-le-Haut;Grand Est;Haute-Marne;111;1;Oui;Non;Non;1;1293.64;914.24;323.93;654.89;379.4;1214.48;211.05;483.23
46198;Montbrun;Occitanie;Lot;111;1;Oui;Non;Non;1;1010.77;692.02;140.81;527.6;318.75;451.08;118.69;400.44
17176;Gibourne;Nouvelle-Aquitaine;Charente-Maritime;111;1;Oui;Non;Non;2;1028.3;866.14;186.13;157.21;162.16;269.84;121.86;482.16
37088;Couziers;Centre-Val de Loire;Indre-et-Loire;111;1;Oui;Non;Non;2;989.83;808.71;147.64;72.8;181.12;277.19;159.48;174.25
37090;Crissay-sur-Manse;Centre-Val de Loire;Indre-et-Loire;111;1;Oui;Non;Non;2;1395.36;1099.58;350.4;436.13;295.78;564.57;204.38;422.25
23012;Auriat;Nouvelle-Aquitaine;Creuse;111;1;Oui;Non;Non;1;1202.38;868.96;306.37;438.69;333.42;180.13;563.11;345.89
58162;Menestreau;Bourgogne-Franche-Comté;Nièvre;111;1;Oui;Non;Non;2;1056.91;1083.11;384.45;605.71;-26.2;215.25;290.68;431.76
15194;Saint-Julien-de-Toursac;Auvergne-Rhône-Alpes;Cantal;111;1;Oui;Oui;Non;2;1460.18;861.59;198.68;1073.79;598.59;297.71;625.1;392.24
57555;Prévocourt;Grand Est;Moselle;111;1;Oui;Non;Non;1;814.42;512.31;82.42;19.99;302.11;448.88;169.21;238.89
2B329;Tralonca;Corse;Haute-Corse;111;1;Oui;Oui;Non;2;1083.84;857.12;93.23;731.43;226.72;0.0;274.48;305.93
82034;Castéra-Bouzet;Occitanie;Tarn-et-Garonne;111;1;Oui;Non;Non;1;1345.5;897.92;132.82;78.23;447.58;3.87;379.73;135.41
40290;Sarron;Nouvelle-Aquitaine;Landes;111;1;Oui;Non;Non;2;851.94;646.86;233.49;224.01;205.08;141.37;170.23;86.96
51635;Villers-le-Sec;Grand Est;Marne;111;1;Oui;Non;Non;1;1065.08;803.49;288.37;218.22;261.59;432.45;190.68;227.61
51404;Noirlieu;Grand Est;Marne;111;1;Oui;Non;Non;1;976.64;522.93;179.3;866.83;453.71;647.99;16.97;270.66
2B231;Pigna;Corse;Haute-Corse;111;1;Oui;Oui;Oui;1;1852.43;1005.82;163.28;982.81;846.61;2569.06;281.78;663.4
31062;Bellesserre;Occitanie;Haute-Garonne;111;1;Oui;Non;Non;1;626.62;597.18;56.5;106.46;29.43;110.63;246.33;267.1
32026;Bajonnette;Occitanie;Gers;111;1;Oui;Non;Non;1;792.67;392.28;88.01;1055.22;400.4;324.77;366.23;160.79
39054;Biefmorin;Bourgogne-Franche-Comté;Jura;111;0;Oui;Non;Non;1;640.11;542.62;82.89;38.28;97.49;3.85;89.07;132.89
88421;Saint-Julien;Grand Est;Vosges;111;1;Oui;Non;Non;1;1183.97;976.81;250.83;215.5;207.17;462.95;269.94;264.75
26007;Ambonil;Auvergne-Rhône-Alpes;Drôme;111;1;Oui;Non;Non;3;883.65;429.75;32.67;40.93;453.91;981.85;82.47;512.45
10330;Rouvres-les-Vignes;Grand Est;Aube;111;1;Oui;Non;Non;3;1591.45;1160.74;233.88;549.85;430.71;0.0;14.99;938.51
18152;Montlouis;Centre-Val de Loire;Cher;111;1;Oui;Non;Non;1;955.47;754.47;275.79;567.99;201.0;509.24;145.46;290.81
89475;Villon;Bourgogne-Franche-Comté;Yonne;111;1;Oui;Non;Non;2;1371.52;902.01;181.17;53.79;469.51;803.29;229.63;383.19
89417;Tissey;Bourgogne-Franche-Comté;Yonne;111;1;Oui;Non;Non;1;788.33;701.79;151.03;22.7;86.54;4.05;145.2;302.55
51323;Linthelles;Grand Est;Marne;111;1;Oui;Non;Non;2;663.42;478.28;122.07;99.66;185.13;963.41;111.13;268.59
48157;Sainte-Hélène;Occitanie;Lozère;111;1;Oui;Oui;Non;1;836.69;639.76;147.28;507.85;196.93;469.0;202.05;260.14
88353;Pont-lès-Bonfays;Grand Est;Vosges;111;1;Oui;Non;Non;1;949.89;575.71;48.24;364.6;374.18;549.54;278.21;119.39
